"Journal Name","Search URL","Country"
"International Journal ofEnterprise Information Systems","http://www.scimagojr.com/journalsearch.php?q=Enterprise+Information+Systems&tip=jou","United States"
"International Journal ofExpert Systems","http://www.scimagojr.com/journalsearch.php?q=Expert+Systems&tip=jou","United States"
"International Journal ofHuman-Computer Interaction","http://www.scimagojr.com/journalsearch.php?q=Human-Computer+Interaction&tip=jou","United Kingdom"
"International Journal ofInformation and ManagementSciences","http://www.scimagojr.com/journalsearch.php?q=Information+and+Management&tip=jou","Taiwan"
"International Journal ofInformation Processing and Management","http://www.scimagojr.com/journalsearch.php?q=Information+Processing+and+Management&tip=jou","South Korea"
"International Journal ofInformation Systemsand Change Management","http://www.scimagojr.com/journalsearch.php?q=Information+Systems&tip=jou","United Kingdom"
"International Journal ofInformation Systemsand Supply Chain Management","http://www.scimagojr.com/journalsearch.php?q=Information+Systems&tip=jou","United States"
"International Journal ofInformation Systemsin the Service Sector","http://www.scimagojr.com/journalsearch.php?q=Information+Systems&tip=jou","United States"
"International Journal ofInformation Technology and Management","http://www.scimagojr.com/journalsearch.php?q=Information+Technology+and+Management&tip=jou","United Kingdom"
"International Journal ofLogistics Researchand Applications","http://www.scimagojr.com/journalsearch.php?q=Logistics+Research&tip=jou","United Kingdom"
"International Journal ofMachine Learningand Cybernetics","http://www.scimagojr.com/journalsearch.php?q=Machine+Learning&tip=jou","United States"
"International Journal ofMathematics and Computers in Simulation","http://www.scimagojr.com/journalsearch.php?q=Mathematics+and+Computers+in+Simulation&tip=jou","United States"
"International Journal ofMechatronicsand Manufacturing Systems","http://www.scimagojr.com/journalsearch.php?q=Mechatronics&tip=jou","United Kingdom"
"International Journal ofOperational Research","http://www.scimagojr.com/journalsearch.php?q=Operational+Research&tip=jou","United Kingdom"
"International Journal ofPattern Recognitionand Artificial Intelligence","http://www.scimagojr.com/journalsearch.php?q=Pattern+Recognition&tip=jou","Singapore"
"International Journal ofSimulation: Systems, Science and Technology","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","United Kingdom"
"International Journal ofSimulationand Process Modelling","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","United Kingdom"
"International Journal ofSimulationModelling","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","Austria"
"International Journal ofSoft Computing","http://www.scimagojr.com/journalsearch.php?q=Soft+Computing&tip=jou","Pakistan"
"International Journal on Advances in Life Sciences","http://www.scimagojr.com/journalsearch.php?q=International+Journal+on+Advances+in+Life+Sciences&tip=jou","United States"
"International Journal on Artificial Intelligence Tools","http://www.scimagojr.com/journalsearch.php?q=International+Journal+on+Artificial+Intelligence+Tools&tip=jou","Singapore"
"International Journal on Communications Antenna and Propagation","http://www.scimagojr.com/journalsearch.php?q=International+Journal+on+Communications+Antenna+and+Propagation&tip=jou","Italy"
"International Journal on Document Analysis and Recognition","http://www.scimagojr.com/journalsearch.php?q=International+Journal+on+Document+Analysis+and+Recognition&tip=jou","Germany"
"International Journal on Software Tools for Technology Transfer","http://www.scimagojr.com/journalsearch.php?q=International+Journal+on+Software+Tools+for+Technology+Transfer&tip=jou","Germany"
"International Journal onArtificial IntelligenceTools","http://www.scimagojr.com/journalsearch.php?q=Artificial+Intelligence&tip=jou","Singapore"
"International Review of Law, Computers and Technology","http://www.scimagojr.com/journalsearch.php?q=International+Review+of+Law,+Computers+and+Technology&tip=jou","United Kingdom"
"International Review on Computers and Software","http://www.scimagojr.com/journalsearch.php?q=International+Review+on+Computers+and+Software&tip=jou","Italy"
"International Review on Modelling andSimulations","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","Italy"
"International Symposium on Control, Communications andSignal Processing, ISCCSP","http://www.scimagojr.com/journalsearch.php?q=Signal+Processing&tip=jou","United States"
"International Transactions in Operational Research","http://www.scimagojr.com/journalsearch.php?q=International+Transactions+in+Operational+Research&tip=jou","Denmark"
"International Transactions inOperational Research","http://www.scimagojr.com/journalsearch.php?q=Operational+Research&tip=jou","Denmark"
"International Workshop on Advanced Motion Control, AMC","http://www.scimagojr.com/journalsearch.php?q=International+Workshop+on+Advanced+Motion+Control,+AMC&tip=jou","United States"
"International Workshop on Principles of Software Evolution (IWPSE)","http://www.scimagojr.com/journalsearch.php?q=International+Workshop+on+Principles+of+Software+Evolution+(IWPSE)&tip=jou","United States"
"InternationalJournal of Artificial Intelligence","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Artificial+Intelligence&tip=jou","India"
"InternationalJournal of Artificial Intelligencein Education","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Artificial+Intelligence&tip=jou","Netherlands"
"InternationalJournal of Computational Biologyand Drug Design","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computational+Biology&tip=jou","United Kingdom"
"InternationalJournal of Computational Scienceand Engineering","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computational+Science&tip=jou","United Kingdom"
"InternationalJournal of Computer Scienceand Applications","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computer+Science&tip=jou","India"
"InternationalJournal of Computer Sciencein Sport","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computer+Science&tip=jou","Austria"
"InternationalJournal of Computers, Communications and Control","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computers&tip=jou","Romania"
"InternationalJournal of Computersand Applications","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computers&tip=jou","Canada"
"InternationalJournal of Computersand their Applications","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computers&tip=jou","United States"
"InternationalJournal of Computersfor Mathematical Learning","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computers&tip=jou","Netherlands"
"InternationalJournal of Control Theory and Applications","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Control+Theory+and+Applications&tip=jou","India"
"InternationalJournal of Forecasting","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Forecasting&tip=jou","Netherlands"
"InternationalJournal of Information and Communication Technology","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Information+and+Communication+Technology&tip=jou","United Kingdom"
"InternationalJournal of Information and Communication TechnologyEducation","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Information+and+Communication+Technology&tip=jou","United States"
"InternationalJournal of Information Processingand Management","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Information+Processing&tip=jou","South Korea"
"InternationalJournal of Information Scienceand Management","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Information+Science&tip=jou","Iran"
"InternationalJournal of Information Systemsand Change Management","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Information+Systems&tip=jou","United Kingdom"
"InternationalJournal of Information Systemsand Supply Chain Management","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Information+Systems&tip=jou","United States"
"InternationalJournal of Information Systemsin the Service Sector","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Information+Systems&tip=jou","United States"
"InternationalJournal of Information Technologyand Decision Making","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Information+Technology&tip=jou","Singapore"
"InternationalJournal of Information Technologyand Management","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Information+Technology&tip=jou","United Kingdom"
"InternationalJournal of Information Technologyand Web Engineering","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Information+Technology&tip=jou","United States"
"InternationalJournal of Intelligent Systems","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Intelligent+Systems&tip=jou","United Kingdom"
"InternationalJournal of Intelligent SystemsTechnologies and Applications","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Intelligent+Systems&tip=jou","Switzerland"
"InternationalJournal of Intelligent Transportation SystemsResearch","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Intelligent+Transportation+Systems&tip=jou","Germany"
"InternationalJournal of Internet Technologyand Secured Transactions","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Internet+Technology&tip=jou","Switzerland"
"InternationalJournal of Multimediaand Ubiquitous Engineering","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Multimedia&tip=jou","South Korea"
"InternationalJournal of Roboticsand Automation","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Robotics&tip=jou","Canada"
"InternationalJournal of RoboticsResearch","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Robotics&tip=jou","United States"
"InternationalJournal of Simulation: Systems, Science and Technology","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Simulation&tip=jou","United Kingdom"
"InternationalJournal of Simulationand Process Modelling","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Simulation&tip=jou","United Kingdom"
"InternationalJournal of SimulationModelling","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Simulation&tip=jou","Austria"
"InternationalJournal of Software Engineeringand its Applications","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Software+Engineering&tip=jou","South Korea"
"InternationalJournal of Software Engineeringand Knowledge Engineering","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Software+Engineering&tip=jou","Singapore"
"InternationalJournal of SoftwareEngineering and its Applications","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Software&tip=jou","South Korea"
"InternationalJournal of SoftwareEngineering and Knowledge Engineering","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Software&tip=jou","Singapore"
"InternationalJournal of Web Engineeringand Technology","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Web+Engineering&tip=jou","United Kingdom"
"Internet and Higher Education","http://www.scimagojr.com/journalsearch.php?q=Internet+and+Higher+Education&tip=jou","Netherlands"
"Internet Electronic Journal of Molecular Design","http://www.scimagojr.com/journalsearch.php?q=Internet+Electronic+Journal+of+Molecular+Design&tip=jou","United States"
"Internetworking Indonesia Journal","http://www.scimagojr.com/journalsearch.php?q=Internetworking+Indonesia+Journal&tip=jou","United States"
"Inverse Problems","http://www.scimagojr.com/journalsearch.php?q=Inverse+Problems&tip=jou","United Kingdom"
"Inverse Problems in Science and Engineering","http://www.scimagojr.com/journalsearch.php?q=Inverse+Problems+in+Science+and+Engineering&tip=jou","United Kingdom"
"Inverse Problemsand Imaging","http://www.scimagojr.com/journalsearch.php?q=Inverse+Problems&tip=jou","United States"
"Inverse Problemsin Science and Engineering","http://www.scimagojr.com/journalsearch.php?q=Inverse+Problems&tip=jou","United Kingdom"
"IPSJ Online Transactions","http://www.scimagojr.com/journalsearch.php?q=IPSJ+Online+Transactions&tip=jou","Japan"
"IPSJ Transactions on Bioinformatics","http://www.scimagojr.com/journalsearch.php?q=IPSJ+Transactions+on+Bioinformatics&tip=jou","Japan"
"IPSJ Transactions on Computer Vision and Applications","http://www.scimagojr.com/journalsearch.php?q=IPSJ+Transactions+on+Computer+Vision+and+Applications&tip=jou","Japan"
"IPSJ Transactions on System LSI Design Methodology","http://www.scimagojr.com/journalsearch.php?q=IPSJ+Transactions+on+System+LSI+Design+Methodology&tip=jou","Japan"
"IPSJ Transactions onBioinformatics","http://www.scimagojr.com/journalsearch.php?q=Bioinformatics&tip=jou","Japan"
"Iranian Journal of Electrical and Computer Engineering","http://www.scimagojr.com/journalsearch.php?q=Iranian+Journal+of+Electrical+and+Computer+Engineering&tip=jou","Iran"
"Iranian Journal of Fuzzy Systems","http://www.scimagojr.com/journalsearch.php?q=Iranian+Journal+of+Fuzzy+Systems&tip=jou","Iran"
"Iranian Journal of Information Processing Management","http://www.scimagojr.com/journalsearch.php?q=Iranian+Journal+of+Information+Processing+Management&tip=jou","Iran"
"Iranian Journal of Science and Technology - Transactions of Electrical Engineering","http://www.scimagojr.com/journalsearch.php?q=Iranian+Journal+of+Science+and+Technology+-+Transactions+of+Electrical+Engineering&tip=jou","Iran"
"IranianJournal of Electrical and Computer Engineering","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Electrical+and+Computer+Engineering&tip=jou","Iran"
"IranianJournal of Information ProcessingManagement","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Information+Processing&tip=jou","Iran"
"ISA Transactions","http://www.scimagojr.com/journalsearch.php?q=ISA+Transactions&tip=jou","United States"
"ISPRS Journal of Photogrammetry and Remote Sensing","http://www.scimagojr.com/journalsearch.php?q=ISPRS+Journal+of+Photogrammetry+and+Remote+Sensing&tip=jou","Netherlands"
"ISRN Communications and Networking","http://www.scimagojr.com/journalsearch.php?q=ISRN+Communications+and+Networking&tip=jou","United States"
"IT Professional","http://www.scimagojr.com/journalsearch.php?q=IT+Professional&tip=jou","United States"
"ITALICS Innovations in Teaching and Learning in Information and Computer Sciences","http://www.scimagojr.com/journalsearch.php?q=ITALICS+Innovations+in+Teaching+and+Learning+in+Information+and+Computer+Sciences&tip=jou","United Kingdom"
"ITiCSE 2002 - Proceedings of the 7th Annual SIGCSE Conference on Innovation and Technology inComputer Science Education","http://www.scimagojr.com/journalsearch.php?q=Computer+Science+Education&tip=jou","United States"
"JAMS Journal of Acupuncture andMeridianStudies","http://www.scimagojr.com/journalsearch.php?q=Meridian&tip=jou","Singapore"
"Jiaotong Yunshu Xitong Gongcheng Yu Xinxi/ Journal of Transportation Systems Engineering and Information Technology","http://www.scimagojr.com/journalsearch.php?q=Jiaotong+Yunshu+Xitong+Gongcheng+Yu+Xinxi/+Journal+of+Transportation+Systems+Engineering+and+Information+Technology&tip=jou","China"
"Jiefangjun Ligong Daxue Xuebao/Journal of PLA University of Science and Technology (Natural Science Edition)","http://www.scimagojr.com/journalsearch.php?q=Jiefangjun+Ligong+Daxue+Xuebao/Journal+of+PLA+University+of+Science+and+Technology+(Natural+Science+Edition)&tip=jou","China"
"Jiqiren/Robot","http://www.scimagojr.com/journalsearch.php?q=Jiqiren/Robot&tip=jou","China"
"Jisuan Lixue Xuebao/Chinese Journal ofComputational Mechanics","http://www.scimagojr.com/journalsearch.php?q=Computational+Mechanics&tip=jou","China"
"Jisuan Wuli/ChineseJournal of Computational Physics","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computational+Physics&tip=jou","China"
"Jisuanji Fuzhu Sheji Yu Tuxingxue Xuebao/Journal of Computer-Aided Design and Computer Graphics","http://www.scimagojr.com/journalsearch.php?q=Jisuanji+Fuzhu+Sheji+Yu+Tuxingxue+Xuebao/Journal+of+Computer-Aided+Design+and+Computer+Graphics&tip=jou","China"
"Jisuanji Jicheng Zhizao Xitong/Computer Integrated Manufacturing Systems, CIMS","http://www.scimagojr.com/journalsearch.php?q=Jisuanji+Jicheng+Zhizao+Xitong/Computer+Integrated+Manufacturing+Systems,+CIMS&tip=jou","China"
"Jisuanji Xuebao/Chinese Journal of Computers","http://www.scimagojr.com/journalsearch.php?q=Jisuanji+Xuebao/Chinese+Journal+of+Computers&tip=jou","China"
"Jisuanji Xuebao/ChineseJournal of Computers","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computers&tip=jou","China"
"Jisuanji Yanjiu yu Fazhan/Computer Research and Development","http://www.scimagojr.com/journalsearch.php?q=Jisuanji+Yanjiu+yu+Fazhan/Computer+Research+and+Development&tip=jou","China"
"Jixie Gongcheng Xuebao/Chinese Journal of Mechanical Engineering","http://www.scimagojr.com/journalsearch.php?q=Jixie+Gongcheng+Xuebao/Chinese+Journal+of+Mechanical+Engineering&tip=jou","China"
"JOOP - Journal of Object-OrientedProgramming","http://www.scimagojr.com/journalsearch.php?q=Program&tip=jou","United States"
"Journal Europeen des Systemes Automatises","http://www.scimagojr.com/journalsearch.php?q=Journal+Europeen+des+Systemes+Automatises&tip=jou","France"
"Journal in Computer Virology","http://www.scimagojr.com/journalsearch.php?q=Journal+in+Computer+Virology&tip=jou","France"
"Journal of Advanced Computational Intelligence and Intelligent Informatics","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Advanced+Computational+Intelligence+and+Intelligent+Informatics&tip=jou","Japan"
"Journal of Advanced Manufacturing Systems","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Advanced+Manufacturing+Systems&tip=jou","Singapore"
"Journal of Advanced Research in Dynamical and Control Systems","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Advanced+Research+in+Dynamical+and+Control+Systems&tip=jou","United States"
"Journal of Advanced Transportation","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Advanced+Transportation&tip=jou","United Kingdom"
"Journal of AdvancedComputational Intelligenceand Intelligent Informatics","http://www.scimagojr.com/journalsearch.php?q=Computational+Intelligence&tip=jou","Japan"
"Journal of Advances in Information Fusion","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Advances+in+Information+Fusion&tip=jou","United States"
"Journal of Aerospace Information Systems","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Aerospace+Information+Systems&tip=jou","United States"
"Journal of Affective Disorders","http://www.scimagojr.com/journalsearch.php?q=Order&tip=jou","Netherlands"
"Journal of Ambient Intelligence and Humanized Computing","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Ambient+Intelligence+and+Humanized+Computing&tip=jou","Germany"
"Journal of Ambient Intelligence and Smart Environments","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Ambient+Intelligence+and+Smart+Environments&tip=jou","Netherlands"
"Journal of Analytical Methods in Chemistry","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Analytical+Methods+in+Chemistry&tip=jou","United States"
"Journal of Anxiety Disorders","http://www.scimagojr.com/journalsearch.php?q=Order&tip=jou","United Kingdom"
"Journal of Applied Analysis","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Applied+Analysis&tip=jou","Germany"
"Journal of Artificial Intelligence","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Artificial+Intelligence&tip=jou","Pakistan"
"Journal of Artificial Intelligence Research","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Artificial+Intelligence+Research&tip=jou","United States"
"Journal of Artificial Societies and Social Simulation","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Artificial+Societies+and+Social+Simulation&tip=jou","United Kingdom"
"Journal of Asynchronous Learning Network","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Asynchronous+Learning+Network&tip=jou","United States"
"Journal of Attention Disorders","http://www.scimagojr.com/journalsearch.php?q=Order&tip=jou","United States"
"Journal of Autism and Developmental Disorders","http://www.scimagojr.com/journalsearch.php?q=Order&tip=jou","United States"
"Journal of Automated Reasoning","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Automated+Reasoning&tip=jou","Netherlands"
"Journal of Automation and Information Sciences","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Automation+and+Information+Sciences&tip=jou","United States"
"Journal of Bioinformatics and Computational Biology","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Bioinformatics+and+Computational+Biology&tip=jou","Singapore"
"Journal of Biomedical Discovery and Collaboration","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Biomedical+Discovery+and+Collaboration&tip=jou","United Kingdom"
"Journal of Biomedical Informatics","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Biomedical+Informatics&tip=jou","United States"
"Journal of Building Performance Simulation","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Building+Performance+Simulation&tip=jou","United Kingdom"
"Journal of Cases on Information Technology","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Cases+on+Information+Technology&tip=jou","United States"
"Journal of Cellular Automata","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Cellular+Automata&tip=jou","United States"
"Journal of Chemical Information and Modeling","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Chemical+Information+and+Modeling&tip=jou","United States"
"Journal of Chemical Theory and Computation","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Chemical+Theory+and+Computation&tip=jou","United States"
"Journal of Cheminformatics","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Cheminformatics&tip=jou","United Kingdom"
"Journal of China Universities of Posts and Telecommunications","http://www.scimagojr.com/journalsearch.php?q=Journal+of+China+Universities+of+Posts+and+Telecommunications&tip=jou","China"
"Journal of Circuits, Systems and Computers","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Circuits,+Systems+and+Computers&tip=jou","Singapore"
"Journal of Clinical Monitoring andComputing","http://www.scimagojr.com/journalsearch.php?q=Computing&tip=jou","Netherlands"
"Journal of ClinicalBioinformatics","http://www.scimagojr.com/journalsearch.php?q=Bioinformatics&tip=jou","United Kingdom"
"Journal of Combinatorial Optimization","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Combinatorial+Optimization&tip=jou","Netherlands"
"Journal of Combinatorial Theory","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Combinatorial+Theory.+Series+B&tip=jou","Series B"
"Journal of Combinatorial Theory - Series A","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Combinatorial+Theory+-+Series+A&tip=jou","United States"
"Journal of Communication Disorders","http://www.scimagojr.com/journalsearch.php?q=Order&tip=jou","United States"
"Journal of Communications and Networks","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Communications+and+Networks&tip=jou","South Korea"
"Journal of Communications Software and Systems","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Communications+Software+and+Systems&tip=jou","Croatia"
"Journal of Computational Biology","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computational+Biology&tip=jou","United States"
"Journal of Computational Information Systems","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computational+Information+Systems&tip=jou","United States"
"Journal of Computational Methods in Sciences and Engineering","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computational+Methods+in+Sciences+and+Engineering&tip=jou","Netherlands"
"Journal of Computational Physics","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computational+Physics&tip=jou","United States"
"Journal of Computational Science","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computational+Science&tip=jou","Netherlands"
"Journal of ComputationalInformation Systems","http://www.scimagojr.com/journalsearch.php?q=Information+Systems&tip=jou","United States"
"Journal of Computer and System Sciences","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computer+and+System+Sciences&tip=jou","United States"
"Journal of Computer and Systems Sciences International","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computer+and+Systems+Sciences+International&tip=jou","Russian Federation"
"Journal of Computer Assisted Learning","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computer+Assisted+Learning&tip=jou","United Kingdom"
"Journal of Computer Information Systems","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computer+Information+Systems&tip=jou","United States"
"Journal of Computer Networks and Communications","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computer+Networks+and+Communications&tip=jou","Egypt"
"Journal of Computer Science","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computer+Science&tip=jou","United States"
"Journal of Computer Science and Technology","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computer+Science+and+Technology&tip=jou","United States"
"Journal of Computer Security","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computer+Security&tip=jou","Netherlands"
"Journal of Computer Systems,Networks, and Communications","http://www.scimagojr.com/journalsearch.php?q=Networks&tip=jou","United States"
"Journal of Computer-Aided Molecular Design","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computer-Aided+Molecular+Design&tip=jou","Netherlands"
"Journal of Computer-Mediated Communication","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computer-Mediated+Communication&tip=jou","United Kingdom"
"Journal of ComputerInformation Systems","http://www.scimagojr.com/journalsearch.php?q=Information+Systems&tip=jou","United States"
"Journal of ComputerNetworksand Communications","http://www.scimagojr.com/journalsearch.php?q=Networks&tip=jou","Egypt"
"Journal of Computers","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computers&tip=jou","Finland"
"Journal of Computers (Taiwan)","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computers+(Taiwan)&tip=jou","Taiwan"
"Journal of Computing and Cultural Heritage","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computing+and+Cultural+Heritage&tip=jou","United States"
"Journal of Computing and Information Science in Engineering","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computing+and+Information+Science+in+Engineering&tip=jou","United States"
"Journal of Computing and Information Technology","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computing+and+Information+Technology&tip=jou","Croatia"
"Journal of Computing in Civil Engineering","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Computing+in+Civil+Engineering&tip=jou","United States"
"Journal of Consciousness Studies","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Consciousness+Studies&tip=jou","United Kingdom"
"Journal of Control Science and Engineering","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Control+Science+and+Engineering&tip=jou","United States"
"Journal of Control Theory and Applications","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Control+Theory+and+Applications&tip=jou","Germany"
"Journal of Control, Automation and Electrical Systems","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Control,+Automation+and+Electrical+Systems&tip=jou","United States"
"Journal of Convergence Information Technology","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Convergence+Information+Technology&tip=jou","South Korea"
"Journal of Cryptographic Engineering","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Cryptographic+Engineering&tip=jou","United States"
"Journal of Cryptology","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Cryptology&tip=jou","United States"
"Journal of Cyber Therapy and Rehabilitation","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Cyber+Therapy+and+Rehabilitation&tip=jou","Belgium"
"Journal of Data and Information Quality","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Data+and+Information+Quality&tip=jou","United States"
"Journal of Database Management","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Database+Management&tip=jou","United States"
"Journal of Decision Systems","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Decision+Systems&tip=jou","France"
"Journal of Defense Modeling andSimulation","http://www.scimagojr.com/journalsearch.php?q=Simulation&tip=jou","United States"
"Journal of Design Research","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Design+Research&tip=jou","United Kingdom"
"Journal of Digital Imaging","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Digital+Imaging&tip=jou","United States"
"Journal of Digital Information","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Digital+Information&tip=jou","United Kingdom"
"Journal of Digital Information Management","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Digital+Information+Management&tip=jou","India"
"Journal of Discrete Algorithms","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Discrete+Algorithms&tip=jou","Netherlands"
"Journal of Documentation","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Documentation&tip=jou","United Kingdom"
"Journal of Dynamic Systems, Measurement and Control, Transactions of the ASME","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Dynamic+Systems,+Measurement+and+Control,+Transactions+of+the+ASME&tip=jou","United States"
"Journal of E-Learning and Knowledge Society","http://www.scimagojr.com/journalsearch.php?q=Journal+of+E-Learning+and+Knowledge+Society&tip=jou","Italy"
"Journal of Educational Computing Research","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Educational+Computing+Research&tip=jou","United States"
"Journal of Educational Media and Library Science","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Educational+Media+and+Library+Science&tip=jou","Taiwan"
"Journal of Educational Multimedia and Hypermedia","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Educational+Multimedia+and+Hypermedia&tip=jou","United States"
"Journal of EducationalComputingResearch","http://www.scimagojr.com/journalsearch.php?q=Computing&tip=jou","United States"
"Journal of Electrical and Computer Engineering","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Electrical+and+Computer+Engineering&tip=jou","United States"
"Journal of Electrical Systems","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Electrical+Systems&tip=jou","France"
"Journal of Electronic Commerce in Organizations","http://www.scimagojr.com/journalsearch.php?q=Journal+of+Electronic+Commerce+in+Organizations&tip=jou","United States"
